_id,meditation_start,meditation_end,meditation_duration,mindfulness_rating,concentration_rating,comment
294,2020-06-02 14:38:52.730000+00:00,2020-06-02 14:49:06.420000+00:00,612.0,,,
295,2020-06-02 21:25:22.319000+00:00,2020-06-02 21:56:16.394000+00:00,1852.0,,,
296,2020-06-03 09:35:47.941000+00:00,2020-06-03 09:46:05.972000+00:00,616.0,,,
297,2020-06-03 18:45:50.095000+00:00,2020-06-03 19:05:53.936000+00:00,1202.0,,,
298,2020-06-03 21:57:38.750000+00:00,2020-06-03 22:27:47.778000+00:00,1807.0,,,
299,2020-06-04 20:59:41.486000+00:00,2020-06-04 21:29:55.337000+00:00,1812.0,,,
300,2020-06-04 21:31:32.308000+00:00,2020-06-04 22:01:46.696000+00:00,1812.0,,,
301,2020-06-05 12:05:37.506000+00:00,2020-06-05 12:15:54.180000+00:00,615.0,,,
302,2020-06-05 21:19:35.480000+00:00,2020-06-05 21:39:45.386000+00:00,1208.0,,,
303,2020-06-06 16:15:36.373000+00:00,2020-06-06 16:32:20.568000+00:00,1003.0,,,
304,2020-06-06 20:56:26.008000+00:00,2020-06-06 21:16:32.449000+00:00,1204.0,,,
305,2020-06-06 21:19:41.988000+00:00,2020-06-06 21:39:51.083000+00:00,1207.0,,,
306,2020-06-06 21:40:31.776000+00:00,2020-06-06 21:46:47.712000+00:00,375.0,,,
307,2020-06-07 09:53:31.974000+00:00,2020-06-07 10:14:00.536000+00:00,1227.0,,,
308,2020-06-07 21:12:31.954000+00:00,2020-06-07 21:43:12.107000+00:00,1820.0,,,
309,2020-06-07 21:43:55.169000+00:00,2020-06-07 21:54:06.753000+00:00,610.0,,,
310,2020-06-08 04:45:06.631000+00:00,2020-06-08 05:06:01.233000+00:00,1253.0,,,
311,2020-06-08 05:06:57.527000+00:00,2020-06-08 05:27:15.237000+00:00,1216.0,,,
312,2020-06-08 20:23:07.235000+00:00,2020-06-08 20:43:12.996000+00:00,1204.0,,,
313,2020-06-08 20:48:13.666000+00:00,2020-06-08 20:58:36.427000+00:00,549.0,,,
314,2020-06-09 20:36:49.165000+00:00,2020-06-09 21:07:01.381000+00:00,1810.0,,,
315,2020-06-09 21:09:03.423000+00:00,2020-06-09 21:39:10.685000+00:00,1805.0,,,
316,2020-06-09 21:39:54.394000+00:00,2020-06-09 21:50:00.739000+00:00,605.0,,,
317,2020-06-10 20:45:44.458000+00:00,2020-06-10 21:34:06.123000+00:00,2899.0,,,
318,2020-06-11 05:13:29.987000+00:00,2020-06-11 05:43:44.652000+00:00,1812.0,,,
319,2020-06-11 21:20:26.728000+00:00,2020-06-11 21:53:26.671000+00:00,1824.0,,,
320,2020-06-12 08:28:43.715000+00:00,2020-06-12 08:58:49.210000+00:00,1803.0,,,
321,2020-06-12 12:14:25.016000+00:00,2020-06-12 12:28:23.706000+00:00,837.0,,,
322,2020-06-13 11:26:09.854000+00:00,2020-06-13 11:48:01.027000+00:00,1309.0,,,
323,2020-06-14 13:10:44.191000+00:00,2020-06-14 13:20:52.864000+00:00,607.0,,,
324,2020-06-14 20:18:21.336000+00:00,2020-06-14 20:33:53.124000+00:00,930.0,,,
325,2020-06-14 20:35:45.030000+00:00,2020-06-14 20:41:15.106000+00:00,329.0,,,
326,2020-06-15 06:25:08.599000+00:00,2020-06-15 06:55:18.983000+00:00,1808.0,,,
327,2020-06-15 20:04:24.023000+00:00,2020-06-15 20:34:44.443000+00:00,1818.0,,,
328,2020-06-15 21:18:56.072000+00:00,2020-06-15 21:39:24.725000+00:00,1227.0,,,
329,2020-06-16 07:00:43.310000+00:00,2020-06-16 07:31:00.866000+00:00,1815.0,,,
330,2020-06-16 20:15:16.659000+00:00,2020-06-16 20:45:34.317000+00:00,1815.0,,,
331,2020-06-17 09:53:47.619000+00:00,2020-06-17 10:24:08.776000+00:00,1812.0,,,
332,2020-06-17 18:43:28.072000+00:00,2020-06-17 19:13:41.579000+00:00,1811.0,,,
333,2020-06-18 06:59:46.316000+00:00,2020-06-18 07:21:32.334000+00:00,1303.0,,,
334,2020-06-18 21:43:49.991000+00:00,2020-06-18 22:13:58.171000+00:00,1806.0,,,
335,2020-06-19 11:50:17.248000+00:00,2020-06-19 12:10:19.858000+00:00,1201.0,,,
336,2020-06-19 19:27:52.653000+00:00,2020-06-19 19:38:06.733000+00:00,612.0,,,
337,2020-06-19 19:46:55.400000+00:00,2020-06-19 20:17:55.048000+00:00,1808.0,,,
338,2020-06-20 11:27:21.482000+00:00,2020-06-20 12:01:11.793000+00:00,2028.0,,,
339,2020-06-20 21:41:36.299000+00:00,2020-06-20 22:11:49.800000+00:00,1811.0,,,
340,2020-06-21 09:53:41.906000+00:00,2020-06-21 10:26:29.157000+00:00,1853.0,,,
341,2020-06-21 21:05:17.734000+00:00,2020-06-21 21:35:20.996000+00:00,1801.0,,,
342,2020-06-22 13:41:26.386000+00:00,2020-06-22 14:01:35.356000+00:00,1207.0,,,
343,2020-06-22 21:28:36.403000+00:00,2020-06-22 22:09:39.378000+00:00,2413.0,,,
344,2020-06-23 20:33:05.298000+00:00,2020-06-23 20:53:39.096000+00:00,1232.0,,,
345,2020-06-23 21:02:00.119000+00:00,2020-06-23 21:27:47.335000+00:00,1541.0,,,
346,2020-06-24 12:29:48.656000+00:00,2020-06-24 12:50:49.057000+00:00,1203.0,,,
347,2020-06-24 21:32:03.982000+00:00,2020-06-24 22:20:41.759000+00:00,2411.0,,,
348,2020-06-25 18:56:36.619000+00:00,2020-06-25 19:16:54.723000+00:00,1216.0,,,
350,2020-06-25 19:20:58.380000+00:00,2020-06-26 09:13:29.602000+00:00,2405.0,,,
351,2020-06-26 21:09:58.548000+00:00,2020-06-26 21:30:31.350000+00:00,1231.0,,,
352,2020-06-27 09:20:06.767000+00:00,2020-06-27 09:42:45.145000+00:00,1321.0,,,
353,2020-06-27 12:26:26.503000+00:00,2020-06-27 12:46:37.404000+00:00,1209.0,,,
354,2020-06-27 21:31:35.904000+00:00,2020-06-27 22:11:42.612000+00:00,2404.0,,,
355,2020-06-28 10:35:34.901000+00:00,2020-06-28 10:58:20.830000+00:00,1210.0,,,
356,2020-06-28 10:58:39.386000+00:00,2020-06-28 11:18:57.035000+00:00,1215.0,,,
357,2020-06-28 21:20:59.236000+00:00,2020-06-28 22:06:45.011000+00:00,1203.0,,,
358,2020-06-29 11:41:48.007000+00:00,2020-06-29 12:03:17.548000+00:00,1216.0,,,
359,2020-06-29 21:19:28.800000+00:00,2020-06-29 22:03:02.604000+00:00,2412.0,,,
360,2020-06-30 08:27:18.845000+00:00,2020-06-30 08:47:25.535000+00:00,1205.0,,,
361,2020-06-30 12:47:58.035000+00:00,2020-06-30 13:03:24.129000+00:00,925.0,,,
362,2020-06-30 19:38:21.706000+00:00,2020-06-30 19:43:34.300000+00:00,311.0,,,
364,2020-06-30 19:44:45.454000+00:00,2020-07-01 02:01:40.367000+00:00,2412.0,,,
365,2020-07-01 14:01:12.283000+00:00,2020-07-01 14:21:20.513000+00:00,1206.0,,,
366,2020-07-01 21:22:54.898000+00:00,2020-07-01 21:42:57.444000+00:00,1200.0,,,
367,2020-07-01 21:44:44.984000+00:00,2020-07-01 22:04:50.716000+00:00,1200.0,,,
368,2020-07-02 14:34:14.596000+00:00,2020-07-02 14:56:18.843000+00:00,1322.0,,,
369,2020-07-02 20:46:54.415000+00:00,2020-07-02 21:22:16.861000+00:00,1879.0,,,
370,2020-07-02 21:26:16.236000+00:00,2020-07-02 21:36:21.128000+00:00,603.0,,,
371,2020-07-03 10:00:27.412000+00:00,2020-07-03 10:31:41.271000+00:00,1813.0,,,
372,2020-07-03 21:14:15.727000+00:00,2020-07-03 21:35:38.609000+00:00,1281.0,,,
373,2020-07-03 21:36:43.694000+00:00,2020-07-03 21:46:54.806000+00:00,609.0,,,
374,2020-07-04 21:34:05.861000+00:00,2020-07-04 21:54:18.802000+00:00,1211.0,,,
375,2020-07-05 21:02:46.188000+00:00,2020-07-05 21:23:08.969000+00:00,1221.0,,,
376,2020-07-05 21:26:32.748000+00:00,2020-07-05 21:36:59.913000+00:00,625.0,,,
377,2020-07-06 17:40:34.471000+00:00,2020-07-06 18:21:22.175000+00:00,2418.0,,,
378,2020-07-06 21:11:08.457000+00:00,2020-07-06 21:31:17.136000+00:00,1207.0,,,
379,2020-07-07 20:54:04.698000+00:00,2020-07-07 21:14:20.546000+00:00,1214.0,,,
380,2020-07-07 21:15:09.375000+00:00,2020-07-07 22:32:01.735000+00:00,1204.0,,,
381,2020-07-08 16:51:42.349000+00:00,2020-07-08 20:42:08.714000+00:00,1809.0,,,
382,2020-07-08 21:13:47.102000+00:00,2020-07-08 21:55:33.765000+00:00,1203.0,,,
383,2020-07-09 02:40:32.475000+00:00,2020-07-09 03:00:46.640000+00:00,1212.0,,,
384,2020-07-09 03:10:35.367000+00:00,2020-07-09 03:51:45.373000+00:00,2410.0,,,
385,2020-07-09 17:58:33.782000+00:00,2020-07-09 18:01:04.776000+00:00,150.0,,,
386,2020-07-10 12:05:03.164000+00:00,2020-07-10 12:25:39.181000+00:00,1223.0,,,
387,2020-07-10 12:35:11.729000+00:00,2020-07-10 13:07:41.165000+00:00,1809.0,,,
388,2020-07-10 21:16:30.337000+00:00,2020-07-10 21:37:15.805000+00:00,1224.0,,,
389,2020-07-11 07:25:13.233000+00:00,2020-07-11 07:45:27.480000+00:00,1212.0,,,
390,2020-07-12 04:33:38.394000+00:00,2020-07-12 04:53:46.517000+00:00,1206.0,,,
391,2020-07-12 05:02:12.033000+00:00,2020-07-12 21:29:19.865000+00:00,2410.0,,,
392,2020-07-13 08:57:16.481000+00:00,2020-07-13 09:17:32.441000+00:00,1214.0,,,
393,2020-07-13 16:33:57.247000+00:00,2020-07-13 16:54:01.116000+00:00,1202.0,,,
394,2020-07-13 17:56:33.104000+00:00,2020-07-13 18:16:36.264000+00:00,1201.0,,,
395,2020-07-14 13:30:11.843000+00:00,2020-07-14 13:50:19.023000+00:00,1205.0,,,
396,2020-07-14 14:05:53.219000+00:00,2020-07-14 14:47:23.861000+00:00,2413.0,,,
397,2020-07-14 21:36:39.512000+00:00,2020-07-14 22:06:46.387000+00:00,1805.0,,,
398,2020-07-15 15:55:54.565000+00:00,2020-07-15 16:26:14.083000+00:00,1817.0,,,
399,2020-07-15 21:16:16.426000+00:00,2020-07-15 21:31:20.562000+00:00,902.0,,,
400,2020-07-16 07:58:47.809000+00:00,2020-07-16 08:19:22.482000+00:00,1232.0,,,
401,2020-07-17 06:42:06.467000+00:00,2020-07-17 07:02:17.819000+00:00,1209.0,,,
402,2020-07-17 07:07:09.544000+00:00,2020-07-17 07:27:27.088000+00:00,1215.0,,,
403,2020-07-17 16:22:05.228000+00:00,2020-07-17 16:24:09.925000+00:00,119.0,,,
404,2020-07-17 18:47:09.411000+00:00,2020-07-17 18:59:32.438000+00:00,731.0,,,
405,2020-07-18 21:00:59.196000+00:00,2020-07-18 21:25:33.750000+00:00,1219.0,,,
406,2020-07-18 21:26:01.581000+00:00,2020-07-19 08:20:53.115000+00:00,2408.0,,,
407,2020-07-19 08:22:49.578000+00:00,2020-07-19 08:42:51.967000+00:00,1200.0,,,
408,2020-07-19 20:20:47.644000+00:00,2020-07-20 03:29:19.964000+00:00,2414.0,,,
409,2020-07-20 03:30:02.717000+00:00,2020-07-20 15:45:32.817000+00:00,2404.0,,,
410,2020-07-20 16:04:39.577000+00:00,2020-07-20 16:14:44.466000+00:00,603.0,,,
411,2020-07-20 16:15:02.789000+00:00,2020-07-20 21:45:39.028000+00:00,722.0,,,
412,2020-07-21 09:37:16.233000+00:00,2020-07-21 10:32:26.270000+00:00,3306.0,,,
413,2020-07-21 11:41:11.944000+00:00,2020-07-21 11:44:12.946000+00:00,180.0,,,
414,2020-07-21 14:44:50.489000+00:00,2020-07-21 15:03:59.669000+00:00,1148.0,,,
415,2020-07-22 15:56:16.120000+00:00,2020-07-22 21:48:33.016000+00:00,3608.0,,,
416,2020-07-22 21:48:58.415000+00:00,2020-07-22 21:59:14.346000+00:00,614.0,,,
417,2020-07-23 10:25:50.380000+00:00,2020-07-23 10:37:05.485000+00:00,673.0,,,
418,2020-07-23 10:46:28.902000+00:00,2020-07-23 11:14:44.458000+00:00,1556.0,,,
419,2020-07-23 21:21:03.243000+00:00,2020-07-23 22:01:17.618000+00:00,2412.0,,,
420,2020-07-24 16:00:22.222000+00:00,2020-07-24 17:02:31.046000+00:00,3612.0,,,
421,2020-07-24 21:06:45.156000+00:00,2020-07-24 21:17:17.997000+00:00,631.0,,,
422,2020-07-25 07:07:41.174000+00:00,2020-07-25 07:38:05.083000+00:00,1821.0,,,
423,2020-07-25 20:59:19.065000+00:00,2020-07-25 21:32:23.565000+00:00,1983.0,,,
424,2020-07-26 13:04:09.207000+00:00,2020-07-26 14:04:15.170000+00:00,3603.0,,,
425,2020-07-27 08:09:15.267000+00:00,2020-07-27 08:40:12.492000+00:00,1836.0,,,
426,2020-07-27 16:44:57.086000+00:00,2020-07-27 17:45:44.116000+00:00,3604.0,,,
427,2020-07-28 15:31:16.452000+00:00,2020-07-28 16:31:20.465000+00:00,3601.0,,,
428,2020-07-29 07:11:58.164000+00:00,2020-07-29 07:42:30.760000+00:00,1830.0,,,
429,2020-07-29 15:48:29.199000+00:00,2020-07-29 16:28:47.447000+00:00,2416.0,,,
430,2020-07-30 15:07:17.572000+00:00,2020-07-30 15:17:20.641000+00:00,601.0,,,
431,2020-07-30 15:20:05.879000+00:00,2020-07-30 15:50:08.823000+00:00,1801.0,,,
432,2020-07-31 08:10:06.202000+00:00,2020-07-31 08:16:33.320000+00:00,385.0,,,
433,2020-07-31 08:28:11.538000+00:00,2020-07-31 08:46:32.613000+00:00,787.0,,,
434,2020-07-31 08:46:52.549000+00:00,2020-07-31 09:34:37.281000+00:00,2861.0,,,
435,2020-08-01 11:36:25.464000+00:00,2020-08-01 12:36:31.744000+00:00,3603.0,,,
436,2020-08-03 19:26:17.445000+00:00,2020-08-03 19:56:33.776000+00:00,1814.0,,,
437,2020-08-04 07:57:00.760000+00:00,2020-08-04 08:34:56.211000+00:00,1940.0,,,
439,2020-08-04 19:30:53.765000+00:00,2020-08-04 20:02:17.833000+00:00,1882.0,,,
440,2020-08-05 00:28:07.748000+00:00,2020-08-05 00:40:42.964000+00:00,754.0,,,
441,2020-08-05 03:46:11.837000+00:00,2020-08-05 04:08:20.587000+00:00,1327.0,,,
442,2020-08-05 16:20:19.267000+00:00,2020-08-05 16:50:50.760000+00:00,1829.0,,,
443,2020-08-06 06:58:34.415000+00:00,2020-08-06 07:58:39.141000+00:00,3601.0,,,
444,2020-08-06 15:28:22.563000+00:00,2020-08-06 15:48:31.861000+00:00,1207.0,,,
446,2020-08-07 15:04:42.083000+00:00,2020-08-07 15:35:09.650000+00:00,1825.0,,,
447,2020-08-07 17:38:14.105000+00:00,2020-08-07 18:12:51.611000+00:00,2069.0,,,
448,2020-08-08 07:34:07.821000+00:00,2020-08-08 08:04:13.099000+00:00,1803.0,,,
449,2020-08-09 13:18:48.146000+00:00,2020-08-09 14:10:52.924000+00:00,3122.0,,,
450,2020-08-10 10:06:22.553000+00:00,2020-08-10 10:36:51.507000+00:00,1827.0,,,
451,2020-08-10 17:58:44.995000+00:00,2020-08-10 18:51:34.371000+00:00,3002.0,,,
452,2020-08-10 20:34:57.008000+00:00,2020-08-10 20:45:05.801000+00:00,607.0,,,
453,2020-08-11 05:32:46.440000+00:00,2020-08-11 06:02:57.820000+00:00,1809.0,,,
454,2020-08-11 13:33:35.182000+00:00,2020-08-11 14:03:48.238000+00:00,1811.0,,,
455,2020-08-11 20:14:31.523000+00:00,2020-08-11 20:25:14.367000+00:00,625.0,,,
456,2020-08-12 15:22:35.440000+00:00,2020-08-12 15:52:58.205000+00:00,1820.0,,,
457,2020-08-12 16:22:44.102000+00:00,2020-08-12 17:15:51.182000+00:00,3166.0,,,
458,2020-08-13 20:55:25.087000+00:00,2020-08-13 21:25:40.034000+00:00,1813.0,,,
459,2020-08-14 12:51:23.752000+00:00,2020-08-14 13:21:31.569000+00:00,1805.0,,,
460,2020-08-14 21:15:32.340000+00:00,2020-08-14 21:41:22.388000+00:00,1548.0,,,
461,2020-08-15 15:14:27.140000+00:00,2020-08-15 16:00:30.244000+00:00,2701.0,,,
462,2020-08-16 11:53:10.062000+00:00,2020-08-16 12:53:24.963000+00:00,3612.0,,,
463,2020-08-16 18:58:02.468000+00:00,2020-08-16 19:44:41.927000+00:00,2791.0,,,
464,2020-08-17 11:07:39.002000+00:00,2020-08-17 11:37:53.009000+00:00,1812.0,,,
465,2020-08-17 19:58:45.162000+00:00,2020-08-17 20:44:48.337000+00:00,2761.0,,,
466,2020-08-18 05:36:01.990000+00:00,2020-08-18 06:07:05.760000+00:00,1810.0,,,
467,2020-08-18 12:08:17.993000+00:00,2020-08-18 12:38:32.456000+00:00,1812.0,,,
468,2020-08-18 18:41:43.103000+00:00,2020-08-18 19:42:29.783000+00:00,3601.0,,,
469,2020-08-19 13:48:05.758000+00:00,2020-08-19 14:18:28.140000+00:00,1820.0,,,
470,2020-08-19 19:40:49.382000+00:00,2020-08-19 20:10:52.683000+00:00,1801.0,,,
471,2020-08-20 05:13:24.281000+00:00,2020-08-20 05:43:56.854000+00:00,1830.0,,,
472,2020-08-20 10:24:54.162000+00:00,2020-08-20 10:54:59.817000+00:00,1803.0,,,
473,2020-08-20 19:21:32.448000+00:00,2020-08-20 20:16:37.057000+00:00,3302.0,,,
474,2020-08-20 21:32:39.463000+00:00,2020-08-20 21:37:42.439000+00:00,301.0,,,
475,2020-08-21 05:48:57.512000+00:00,2020-08-21 06:19:00.117000+00:00,1800.0,,,
476,2020-08-21 10:49:31.737000+00:00,2020-08-21 11:19:36.454000+00:00,1802.0,,,
477,2020-08-21 19:15:17.607000+00:00,2020-08-21 19:46:11.032000+00:00,1851.0,,,
478,2020-08-22 21:52:21.919000+00:00,2020-08-22 22:02:38.147000+00:00,614.0,,,
479,2020-08-23 12:50:30.213000+00:00,2020-08-23 13:20:32.998000+00:00,1800.0,,,
480,2020-08-24 18:01:06.802000+00:00,2020-08-24 19:01:10.135000+00:00,3600.0,,,
481,2020-08-25 13:07:14.593000+00:00,2020-08-25 13:37:30.942000+00:00,1814.0,,,
482,2020-08-26 11:11:10.540000+00:00,2020-08-26 11:21:19.524000+00:00,607.0,,,
483,2020-08-27 08:00:10.465000+00:00,2020-08-27 08:10:33.162000+00:00,621.0,,,
484,2020-08-28 21:19:36.195000+00:00,2020-08-28 21:42:34.328000+00:00,1376.0,,,
485,2020-08-29 22:49:54.313000+00:00,2020-08-29 23:09:59.692000+00:00,1203.0,,,
486,2020-08-31 16:34:56.330000+00:00,2020-08-31 17:07:57.749000+00:00,1900.0,,,
487,2020-08-31 17:13:10.646000+00:00,2020-08-31 17:43:14.044000+00:00,1801.0,,,
488,2020-09-01 05:30:52.149000+00:00,2020-09-01 06:01:20.164000+00:00,1826.0,,,
489,2020-09-01 10:24:31.288000+00:00,2020-09-01 10:55:30.425000+00:00,1857.0,,,
490,2020-09-01 18:25:31.650000+00:00,2020-09-01 19:20:37.915000+00:00,3301.0,,,
491,2020-09-01 20:52:27.548000+00:00,2020-09-01 20:57:36.908000+00:00,308.0,,,
492,2020-09-02 04:56:23.987000+00:00,2020-09-02 05:26:41.404000+00:00,1815.0,,,
493,2020-09-02 11:38:55.673000+00:00,2020-09-02 12:09:27.185000+00:00,1829.0,,,
494,2020-09-02 17:03:33.793000+00:00,2020-09-02 18:04:15.167000+00:00,3638.0,,,
495,2020-09-03 11:15:58.417000+00:00,2020-09-03 11:46:34.863000+00:00,1834.0,,,
496,2020-09-03 15:55:16.141000+00:00,2020-09-03 16:25:32.024000+00:00,1813.0,,,
497,2020-09-04 05:31:54.321000+00:00,2020-09-04 05:42:13.371000+00:00,617.0,,,
498,2020-09-04 05:42:37.881000+00:00,2020-09-04 06:13:32.727000+00:00,1819.0,,,
499,2020-09-04 14:27:15.376000+00:00,2020-09-04 14:43:41.425000+00:00,984.0,,,
500,2020-09-04 16:05:34.554000+00:00,2020-09-04 16:08:58.577000+00:00,203.0,,,
501,2020-09-04 16:45:25.905000+00:00,2020-09-04 16:52:13.129000+00:00,405.0,,,
502,2020-09-05 08:09:21.623000+00:00,2020-09-05 08:19:32.185000+00:00,609.0,,,
503,2020-09-05 08:19:56.784000+00:00,2020-09-05 08:46:22.591000+00:00,1583.0,,,
504,2020-09-05 08:58:09.195000+00:00,2020-09-05 09:02:13.114000+00:00,243.0,,,
505,2020-09-05 16:08:06.582000+00:00,2020-09-05 16:38:12.174000+00:00,1803.0,,,
506,2020-09-06 08:40:09.159000+00:00,2020-09-06 09:10:27.214000+00:00,1816.0,,,
507,2020-09-06 20:27:21.774000+00:00,2020-09-06 20:57:25.730000+00:00,1802.0,,,
508,2020-09-07 06:05:51.627000+00:00,2020-09-07 06:18:45.777000+00:00,633.0,,,
509,2020-09-07 12:38:04.192000+00:00,2020-09-07 12:58:20.235000+00:00,1214.0,,,
510,2020-09-07 19:20:49.434000+00:00,2020-09-07 20:01:21.086000+00:00,2429.0,,,
511,2020-09-08 11:42:04.808000+00:00,2020-09-08 12:12:25.672000+00:00,1819.0,,,
512,2020-09-08 18:09:03.087000+00:00,2020-09-08 19:09:26.591000+00:00,3620.0,,,
513,2020-09-09 05:47:42.425000+00:00,2020-09-09 06:21:45.501000+00:00,1818.0,,,
514,2020-09-09 14:10:34.079000+00:00,2020-09-09 14:25:36.679000+00:00,901.0,,,
515,2020-09-09 18:54:44.267000+00:00,2020-09-09 19:09:57.903000+00:00,912.0,,,
516,2020-09-10 05:51:25.110000+00:00,2020-09-10 06:21:41.467000+00:00,1814.0,,,
517,2020-09-10 15:58:25.284000+00:00,2020-09-10 16:58:33.328000+00:00,3605.0,,,
518,2020-09-11 08:03:07.817000+00:00,2020-09-11 08:33:27.010000+00:00,1817.0,,,
519,2020-09-11 16:17:01.248000+00:00,2020-09-11 17:17:15.539000+00:00,3611.0,,,
520,2020-09-12 08:32:21.902000+00:00,2020-09-12 09:02:40.783000+00:00,1816.0,,,
521,2020-09-13 09:58:50.374000+00:00,2020-09-13 10:09:03.252000+00:00,611.0,,,
522,2020-09-14 05:01:19.551000+00:00,2020-09-14 05:42:09.886000+00:00,2447.0,,,
523,2020-09-15 17:01:42.198000+00:00,2020-09-15 17:03:06.755000+00:00,83.0,,,
524,2020-09-16 12:41:35.487000+00:00,2020-09-16 13:43:09.119000+00:00,3612.0,,,
525,2020-09-16 17:06:04.455000+00:00,2020-09-16 17:51:07.913000+00:00,2701.0,,,
526,2020-09-17 07:31:24.513000+00:00,2020-09-17 08:01:41.773000+00:00,1815.0,,,
527,2020-09-17 13:03:31.184000+00:00,2020-09-17 14:03:36.478000+00:00,3602.0,,,
528,2020-09-18 06:20:18.179000+00:00,2020-09-18 06:50:35.807000+00:00,1815.0,,,
529,2020-09-18 17:30:28.158000+00:00,2020-09-18 18:30:57.945000+00:00,3627.0,,,
530,2020-09-19 06:20:53.419000+00:00,2020-09-19 06:51:06.248000+00:00,1810.0,,,
531,2020-09-19 15:16:21.147000+00:00,2020-09-19 15:47:06.613000+00:00,1803.0,,,
532,2020-09-19 19:33:04.077000+00:00,2020-09-19 19:56:14.005000+00:00,1388.0,,,
533,2020-09-20 06:16:01.976000+00:00,2020-09-20 06:46:10.623000+00:00,1806.0,,,
534,2020-09-20 12:46:17.727000+00:00,2020-09-20 13:47:20.845000+00:00,3609.0,,,
535,2020-09-21 07:52:37.548000+00:00,2020-09-21 08:27:13.965000+00:00,1946.0,,,
536,2020-09-21 21:57:23.342000+00:00,2020-09-21 22:39:37.693000+00:00,1807.0,,,
537,2020-09-22 19:26:28.890000+00:00,2020-09-22 19:56:51.685000+00:00,1820.0,,,
538,2020-09-22 20:02:08.310000+00:00,2020-09-22 20:32:11.956000+00:00,1801.0,,,
539,2020-09-23 04:40:17.234000+00:00,2020-09-23 05:12:59.007000+00:00,1960.0,,,
540,2020-09-23 18:42:27.520000+00:00,2020-09-23 18:52:51.938000+00:00,623.0,,,
541,2020-09-23 20:00:02.262000+00:00,2020-09-23 21:01:43.031000+00:00,3616.0,,,
542,2020-09-24 15:16:42.917000+00:00,2020-09-24 16:17:09.855000+00:00,3624.0,,,
543,2020-09-24 20:50:03.635000+00:00,2020-09-24 21:00:45.550000+00:00,640.0,,,
544,2020-09-25 06:43:38.252000+00:00,2020-09-25 07:13:51.568000+00:00,1811.0,,,
545,2020-09-25 18:32:58.385000+00:00,2020-09-25 19:33:10.288000+00:00,3609.0,,,
546,2020-09-26 06:32:25.073000+00:00,2020-09-26 07:06:58.851000+00:00,1811.0,,,
547,2020-09-27 20:22:04.618000+00:00,2020-09-27 20:33:27.236000+00:00,681.0,,,
548,2020-09-28 11:17:08.896000+00:00,2020-09-28 14:36:52.245000+00:00,613.0,,,
549,2020-09-28 14:37:10.391000+00:00,2020-09-28 15:07:34.954000+00:00,1822.0,,,
550,2020-09-28 19:33:41.417000+00:00,2020-09-28 20:14:08.866000+00:00,2422.0,,,
551,2020-09-29 06:09:37.977000+00:00,2020-09-29 06:39:56.538000+00:00,1816.0,,,
552,2020-09-29 17:21:55.878000+00:00,2020-09-29 17:54:48.389000+00:00,1970.0,,,
553,2020-09-29 17:56:05.529000+00:00,2020-09-29 18:02:09.320000+00:00,362.0,,,
554,2020-09-30 06:08:54.295000+00:00,2020-09-30 07:09:10.696000+00:00,3613.0,,,
555,2020-09-30 07:33:39.332000+00:00,2020-09-30 08:37:35.484000+00:00,3613.0,,,
556,2020-09-30 08:39:24.303000+00:00,2020-09-30 09:39:45.102000+00:00,3617.0,,,
557,2020-09-30 09:41:44.988000+00:00,2020-09-30 10:41:51.947000+00:00,3604.0,,,
558,2020-09-30 10:57:34.380000+00:00,2020-09-30 11:57:48.876000+00:00,3611.0,,,
559,2020-09-30 12:02:06.544000+00:00,2020-09-30 13:02:17.367000+00:00,3608.0,,,
560,2020-09-30 13:04:53.498000+00:00,2020-09-30 13:35:06.966000+00:00,1811.0,,,
561,2020-09-30 14:41:16.245000+00:00,2020-09-30 15:41:35.281000+00:00,3616.0,,,
562,2020-09-30 15:45:26.833000+00:00,2020-09-30 16:48:52.129000+00:00,3606.0,,,
563,2020-09-30 16:51:06.725000+00:00,2020-09-30 17:53:18.974000+00:00,3614.0,,,
564,2020-09-30 18:41:26.160000+00:00,2020-09-30 19:26:43.589000+00:00,2715.0,,,
565,2020-10-01 06:48:58.092000+00:00,2020-10-01 08:01:24.139000+00:00,3614.0,,,
566,2020-10-01 08:30:30.618000+00:00,2020-10-01 09:31:20.357000+00:00,3646.0,,,
567,2020-10-01 09:37:56.622000+00:00,2020-10-01 10:42:39.862000+00:00,3621.0,,,
568,2020-10-01 10:54:38.114000+00:00,2020-10-01 11:55:26.347000+00:00,3614.0,,,
569,2020-10-01 11:58:50.472000+00:00,2020-10-01 13:03:19.474000+00:00,3602.0,,,
570,2020-10-01 13:05:37.551000+00:00,2020-10-01 13:38:27.556000+00:00,1802.0,,,
571,2020-10-01 13:58:10.030000+00:00,2020-10-01 14:58:25.898000+00:00,3612.0,,,
572,2020-10-01 15:01:08.640000+00:00,2020-10-01 15:41:12.869000+00:00,2402.0,,,
573,2020-10-01 16:42:21.449000+00:00,2020-10-01 17:12:35.314000+00:00,1811.0,,,
574,2020-10-01 17:20:09.123000+00:00,2020-10-01 18:20:16.731000+00:00,3604.0,,,
575,2020-10-01 18:21:25.123000+00:00,2020-10-01 19:21:41.564000+00:00,3613.0,,,
576,2020-10-01 19:35:57.756000+00:00,2020-10-01 20:16:07.033000+00:00,2407.0,,,
577,2020-10-02 07:05:41.604000+00:00,2020-10-02 08:15:00.936000+00:00,3603.0,,,
